,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-13.907876073180098,-4.652977947102148,6.673709776805481e-06,,1.8477439880371094e-06,5.364418029785156e-07,4.76837158203125e-07,5.364418029785156e-07,6.556510925292969e-07,7.748603820800781e-07,7.748603820800781e-07,7.152557373046875e-07,1.0132789611816406e-06,1.0728836059570312e-06,1.1920928955078125e-06,,0.007351455744355917,0.007447292562574148,0.008255242370069027,0.0094077717512846,0.01151957456022501,0.01097784098237753,0.011256054975092411,0.009992188774049282,0.01009200606495142,0.009915233589708805,0.009765425696969032
1,1,-13.691828384609835,-4.442702173358071,2.4590604880359024e-05,,,4.76837158203125e-07,4.76837158203125e-07,8.344650268554688e-07,1.0728836059570312e-06,1.1324882507324219e-06,1.1920928955078125e-06,1.1324882507324219e-06,1.3113021850585938e-06,1.5497207641601562e-06,1.9669532775878906e-06,,,0.007141557522118092,0.008569637313485146,0.01080343034118414,0.01382266916334629,0.014034952037036419,0.014477614313364029,0.012845532037317753,0.012935644015669823,0.012849339284002781,0.012803061865270138
2,2,-15.012775313129387,-4.976369198242064,9.510193194728345e-06,,,,5.960464477539063e-08,5.960464477539063e-08,1.1920928955078125e-07,1.1920928955078125e-07,4.172325134277344e-07,1.1920928955078125e-07,3.5762786865234375e-07,4.172325134277344e-07,5.364418029785156e-07,,,,0.005861789919435978,0.006338413339108229,0.007683312986046076,0.007783946581184864,0.008026066236197948,0.006942520849406719,0.006824955809861422,0.006617243867367506,0.0063314009457826614
3,3,-15.709007249902331,-5.345836935569502,1.0737770708146854e-06,,,,,5.960464477539063e-08,0.0,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,,,,,0.005476734135299921,0.005667101591825485,0.0051338705234229565,0.0050228494219481945,0.0043611242435872555,0.004291041288524866,0.004309278912842274,0.004137550480663776
4,4,-15.605233600277412,-5.294512130672737,7.171519200710463e-07,,,,,,1.1920928955078125e-07,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,,,,,,0.007078478578478098,0.005794004537165165,0.005427840631455183,0.004569360055029392,0.00442489655688405,0.0043186829425394535,0.004127061925828457
5,5,-16.11809565095832,-5.6191052299632425,4.0079169139062287e-07,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.00427238317206502,0.004085238557308912,0.0034668180160224438,0.003453462151810527,0.0034035625867545605,0.0032051054295152426
6,6,-15.744071969992845,-5.468904124258337,7.136911222005438e-07,,,,,,,,5.960464477539063e-08,0.0,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,,,,,,,,0.00502227945253253,0.0042574587278068066,0.0041030291467905045,0.004009041003882885,0.003785972250625491
7,7,-15.884330850354898,-5.594408129093937,4.948013270222873e-07,,,,,,,,,0.0,0.0,5.960464477539063e-08,5.960464477539063e-08,,,,,,,,,0.00413613161072135,0.0038355139549821615,0.0036493444349616766,0.003302463563159108
8,8,-15.806409250153758,-5.620257725809623,3.516420008509158e-07,,,,,,,,,,5.960464477539063e-08,0.0,5.960464477539063e-08,,,,,,,,,,0.003957548178732395,0.0036369473673403263,0.003305673599243164
9,9,-15.650566049751477,-5.390687310500541,4.353330780304532e-07,,,,,,,,,,,5.960464477539063e-08,5.960464477539063e-08,,,,,,,,,,,0.004871750716120005,0.004265837837010622
10,10,-15.650566049751477,-5.4425210089031175,4.2019337342935614e-07,,,,,,,,,,,,5.960464477539063e-08,,,,,,,,,,,,0.004328457172960043
11,11,,,2.781874854917987e-07,,,,,,,,,,,,,,,,,,,,,,,,
