,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-13.646983060270419,-4.520764700201261,7.0032692747190595e-06,,2.2649765014648438e-06,8.940696716308594e-07,7.748603820800781e-07,8.940696716308594e-07,8.940696716308594e-07,9.5367431640625e-07,9.5367431640625e-07,8.940696716308594e-07,1.0728836059570312e-06,1.3709068298339844e-06,1.5497207641601562e-06,,0.008320995606482029,0.009382515214383602,0.010453256778419018,0.01164977066218853,0.01359892264008522,0.012497986666858196,0.012400282546877861,0.01106281392276287,0.011067647486925125,0.010877133347094059,0.009482127614319324
1,1,-13.057238655005586,-4.12405630468213,1.8664255549083464e-05,,,8.940696716308594e-07,9.5367431640625e-07,1.6689300537109375e-06,1.9669532775878906e-06,2.3245811462402344e-06,2.4437904357910156e-06,2.3245811462402344e-06,2.6226043701171875e-06,3.2186508178710938e-06,3.6954879760742188e-06,,,0.009332519955933094,0.013352492824196815,0.016185445711016655,0.02033538743853569,0.019297929480671883,0.019506191834807396,0.017593001946806908,0.017479149624705315,0.017146892845630646,0.015092326328158379
2,2,-13.943583430082088,-4.590892522678198,6.493236924143275e-06,,,,1.7881393432617188e-07,7.748603820800781e-07,7.748603820800781e-07,8.940696716308594e-07,8.940696716308594e-07,8.940696716308594e-07,8.940696716308594e-07,1.0728836059570312e-06,1.1920928955078125e-06,,,,0.008182190358638763,0.009582038968801498,0.012033776380121708,0.011492234654724598,0.011554507538676262,0.010306895710527897,0.010147434659302235,0.00992561038583517,0.008742604404687881
3,3,-15.333238903433024,-5.231071310854831,1.0444310873936047e-06,,,,,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,,,,,0.006031390279531479,0.0068311532959342,0.0060927593149244785,0.005794933065772057,0.0050202165730297565,0.004857405088841915,0.004662561230361462,0.00404394930228591
4,4,-15.669606080943867,-5.34004347769772,7.240048489620676e-07,,,,,,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,0.0,0.0,0.0,1.1920928955078125e-07,,,,,,0.0067255254834890366,0.0057119387201964855,0.005349563434720039,0.00454151863232255,0.004329348914325237,0.00409670639783144,0.0035236175172030926
5,5,-15.856476735116557,-5.412172475428022,6.684336995022022e-07,,,,,,,1.1920928955078125e-07,0.0,0.0,0.0,0.0,1.1920928955078125e-07,,,,,,,0.005719379987567663,0.005249929614365101,0.00444529764354229,0.004233625251799822,0.004029980860650539,0.0034646731801331043
6,6,-15.333238903433024,-5.347041230292883,6.356892185976903e-07,,,,,,,,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,,,,,,,,0.0062990025617182255,0.0051073068752884865,0.004737948067486286,0.004368188325315714,0.0036782885435968637
7,7,-15.333238903433024,-5.221344409367317,9.837066272666561e-07,,,,,,,,,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,,,,,,,,,0.006226473022252321,0.005694989580661058,0.005300855729728937,0.004523580428212881
8,8,-15.333238903433022,-5.348952780765001,6.254593358789862e-07,,,,,,,,,,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,,,,,,,,,,0.005436772480607033,0.004894694313406944,0.004035000689327717
9,9,-14.605764404808273,-5.089010969314837,1.0935679028989398e-06,,,,,,,,,,,4.172325134277344e-07,2.980232238769531e-07,,,,,,,,,,,0.006869701202958822,0.005530816037207842
10,10,-14.474773327701822,-5.180659655161894,8.269624345302873e-07,,,,,,,,,,,,4.172325134277344e-07,,,,,,,,,,,,0.005624195095151663
11,11,,,4.844116006097465e-07,,,,,,,,,,,,,,,,,,,,,,,,
