,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-15.916284794557425,-5.097497341268002,4.107737794356581e-08,,4.76837158203125e-07,5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.009041971527040005,0.0064099738374352455,0.005815982352942228,0.0047736866399645805,0.004972483497112989,0.004711516201496124,0.005132148042321205,0.005271548870950937,0.005646978504955769,0.006707268301397562,0.011508665978908539
1,1,-15.919254075437806,-4.90884151507959,3.565121176052344e-08,,,3.5762786865234375e-07,5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009912357665598392,0.007291668560355902,0.006354714743793011,0.006090017035603523,0.00579059449955821,0.006114136427640915,0.006410235073417425,0.0068809897638857365,0.009070144034922123,0.01211144682019949
2,2,-15.949108300514066,-5.048771538615308,3.474701060213192e-08,,,,3.5762786865234375e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.010197868570685387,0.005578857380896807,0.0053068287670612335,0.004911996889859438,0.005235718563199043,0.005378163419663906,0.0061194743029773235,0.007461684290319681,0.009677105583250523
3,3,-16.11809565095832,-5.0369867627216545,3.091761513474012e-08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.008435986936092377,0.005844811908900738,0.005077908746898174,0.005325479432940483,0.005305249243974686,0.005813103634864092,0.006953284610062838,0.011051125824451447
4,4,-16.11809565095832,-5.255691897241641,2.693895062577667e-08,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.008231190964579582,0.004595838487148285,0.004251031670719385,0.004207337740808725,0.004379522521048784,0.005381068680435419,0.006602216977626085
5,5,-16.11809565095832,-5.3188504190560915,1.6023875559767475e-08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.005269892048090696,0.004784594755619764,0.00430495198816061,0.004293712787330151,0.004802379757165909,0.006171026267111301
6,6,-16.11809565095832,-5.0965996893349175,1.5814659803936593e-08,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.00790583249181509,0.00550029706209898,0.005016180220991373,0.005492433439940214,0.007150998339056969
7,7,-16.11809565095832,-5.263993435416262,4.342244785959792e-09,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.005055425688624382,0.004344771150499582,0.005452372599393129,0.005986359901726246
8,8,-16.11809565095832,-5.205894269801694,1.2908363267172263e-08,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0068491240963339806,0.004544476512819529,0.005298873409628868
9,9,-16.11809565095832,-4.995758824794905,9.10834341283362e-09,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.006173437926918268,0.007416500709950924
10,10,-16.11809565095832,-4.74965049213872,4.704500344843154e-09,,,,,,,,,,,,0.0,,,,,,,,,,,,0.008654619567096233
11,11,,,5.053705232072048e-10,,,,,,,,,,,,,,,,,,,,,,,,
