,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-3.7317059486724133,1.693990075757131,0.03951466083526611,,0.19726043939590454,0.09646022319793701,0.06118333339691162,0.038082659244537354,0.03250563144683838,0.02501744031906128,0.016390502452850342,0.015327274799346924,0.01018291711807251,0.0015736222267150879,0.010255753993988037,,6.687417984008789,5.253351211547852,4.561526775360107,4.425427436828613,4.5905327796936035,4.5253095626831055,4.842868328094482,5.013175010681152,5.546839237213135,6.605130195617676,9.444560050964355
1,1,-3.5535952256144845,1.881668321966168,0.058407530188560486,,,0.1763685941696167,0.11083018779754639,0.05848008394241333,0.046139538288116455,0.03292107582092285,0.023619234561920166,0.020792126655578613,0.01365363597869873,0.0022886991500854492,0.013845086097717285,,,7.242671489715576,5.869348526000977,5.586236476898193,5.492783069610596,5.282107830047607,5.8040618896484375,5.835832595825195,6.4456000328063965,8.740340232849121,11.30179500579834
2,2,-3.764386796805203,1.8544374222517972,0.042325280606746674,,,,0.13275212049484253,0.0738421082496643,0.05097758769989014,0.03448307514190674,0.021677494049072266,0.019493699073791504,0.012173831462860107,0.0018559098243713379,0.011751949787139893,,,,6.463977336883545,6.00779914855957,5.7164835929870605,5.36774206161499,5.6061625480651855,5.732696056365967,6.2155070304870605,7.460346698760986,9.975885391235352
3,3,-4.233963743105992,1.7280478576260747,0.023262234404683113,,,,,0.0664854645729065,0.052221715450286865,0.029898643493652344,0.017848968505859375,0.015062868595123291,0.008605599403381348,0.0011700987815856934,0.006933450698852539,,,,,5.913325309753418,5.740555763244629,4.987072944641113,5.127902030944824,5.1443305015563965,5.254580497741699,5.8585286140441895,7.338825702667236
4,4,-4.508539587755697,1.7270608431905672,0.020289432257413864,,,,,,0.04740417003631592,0.030860543251037598,0.016724228858947754,0.013968586921691895,0.007683515548706055,0.0010524988174438477,0.007116436958312988,,,,,,5.74657678604126,5.027195453643799,4.9498724937438965,5.00662088394165,5.100388050079346,5.729491710662842,8.50702953338623
5,5,-4.795633946449807,1.7031591812598232,0.015365389175713062,,,,,,,0.03207296133041382,0.01646941900253296,0.01314622163772583,0.007770061492919922,0.0010101795196533203,0.005851328372955322,,,,,,,5.120509147644043,5.033943176269531,4.722381114959717,4.972546100616455,5.626485347747803,8.05076789855957
6,6,-5.31792509425604,1.5928118602350745,0.01370618212968111,,,,,,,,0.014631807804107666,0.010653078556060791,0.005991637706756592,0.0007094144821166992,0.004276156425476074,,,,,,,,4.674679279327393,4.336907863616943,4.35883903503418,4.585271835327148,7.09706974029541
7,7,-5.589401103796348,1.5708650241195912,0.010268173180520535,,,,,,,,,0.011668622493743896,0.005902290344238281,0.000749051570892334,0.0037814974784851074,,,,,,,,,4.548568248748779,4.370227813720703,4.7177348136901855,5.711625576019287
8,8,-5.98650692701144,1.6200761700490105,0.007521525956690311,,,,,,,,,,0.006986260414123535,0.0006840229034423828,0.0033186674118041992,,,,,,,,,,4.900979995727539,4.72598123550415,5.5717997550964355
9,9,-6.703689522119445,1.5311458272308145,0.005297929979860783,,,,,,,,,,,0.0006864070892333984,0.0021911263465881348,,,,,,,,,,,5.071319103240967,4.215173244476318
10,10,-5.47975332815725,1.8347196790814133,0.004172262270003557,,,,,,,,,,,,0.004170358180999756,,,,,,,,,,,,6.263378143310547
11,11,,,0.0032829008996486664,,,,,,,,,,,,,,,,,,,,,,,,
