,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-16.118350990381273,-1.5637564087400586,0.0006383330910466611,,2.980232238769531e-07,0.0,9.5367431640625e-07,0.0,0.0,0.0,1.1920928955078125e-07,8.940696716308594e-07,3.814697265625e-06,9.775161743164062e-06,8.702278137207031e-06,,1.2992864847183228,0.23122656345367432,0.8174991011619568,0.29794490337371826,0.19411827623844147,0.11915735900402069,0.075907863676548,0.06510321795940399,0.05494296923279762,0.0802624300122261,0.917686939239502
1,1,-17.956305021635487,-3.1056875383058618,0.0003231337759643793,,,0.0,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,1.6689300537109375e-06,1.6689300537109375e-06,3.0994415283203125e-06,,,0.8396548628807068,0.020411130040884018,0.02017197385430336,0.02328558824956417,0.0203036330640316,0.01728833094239235,0.018836800009012222,0.02609912119805813,0.03143295273184776,0.744769275188446
2,2,-17.494400483161716,-2.7516623565851073,0.0005053300992585719,,,,0.0,0.0,0.0,0.0,0.0,4.172325134277344e-07,1.8477439880371094e-06,1.9669532775878906e-06,2.7418136596679688e-06,,,,0.28099268674850464,0.08325668424367905,0.05511646717786789,0.03564639016985893,0.027997052296996117,0.023276232182979584,0.02965060994029045,0.034240733832120895,0.5776984095573425
3,3,-16.150977619387852,-2.4419374266242584,0.00039322665543295443,,,,,0.0,0.0,0.0,1.1920928955078125e-07,7.748603820800781e-07,2.4437904357910156e-06,5.543231964111328e-06,6.079673767089844e-06,,,,,0.14818017184734344,0.09384410083293915,0.05438121408224106,0.04261680692434311,0.03575921431183815,0.03759466111660004,0.059325817972421646,1.2760144472122192
4,4,-15.741984305629474,-3.0704132024882327,0.0003906115307472646,,,,,,0.0,0.0,1.1920928955078125e-07,7.748603820800781e-07,1.9669532775878906e-06,2.4437904357910156e-06,3.0994415283203125e-06,,,,,,0.036599189043045044,0.03372380509972572,0.025257976725697517,0.02405739761888981,0.03022007830440998,0.04082722216844559,0.5005583167076111
5,5,-15.113591836415088,-3.1196144060047932,0.00030204185168258846,,,,,,,0.0,1.1920928955078125e-07,4.172325134277344e-07,1.8477439880371094e-06,1.9669532775878906e-06,2.2649765014648438e-06,,,,,,,0.026705654338002205,0.022320419549942017,0.022498495876789093,0.027059048414230347,0.03397864103317261,0.6026073098182678
6,6,-13.643051449430985,-2.850364121530259,0.00021426241437438875,,,,,,,,1.1920928955078125e-07,7.748603820800781e-07,1.9669532775878906e-06,1.9669532775878906e-06,6.556510925292969e-06,,,,,,,,0.025319457054138184,0.025962911546230316,0.032119665294885635,0.03541409969329834,0.8644858598709106
7,7,-13.24646348348013,-2.7290626765022625,0.00018877192633226514,,,,,,,,,7.748603820800781e-07,2.2649765014648438e-06,2.2649765014648438e-06,2.4437904357910156e-06,,,,,,,,,0.029186297208070755,0.034542057663202286,0.03877691179513931,0.46454960107803345
8,8,-12.281789154143153,-2.1183057466887862,0.0001484912063460797,,,,,,,,,,3.814697265625e-06,3.039836883544922e-06,8.58306884765625e-06,,,,,,,,,,0.04367554932832718,0.04485412314534187,0.8872658014297485
9,9,-12.102752456383543,-1.5162304251846639,0.00011953513603657484,,,,,,,,,,,5.543231964111328e-06,5.543231964111328e-06,,,,,,,,,,,0.06104371324181557,0.7895470857620239
10,10,-12.192683717413281,-0.3950987900161758,0.00010824355558725074,,,,,,,,,,,,5.066394805908203e-06,,,,,,,,,,,,0.6736134886741638
11,11,,,6.14122545812279e-05,,,,,,,,,,,,,,,,,,,,,,,,
