,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-15.279064684549219,-2.9382984636199385,5.976759211989702e-07,,3.5762786865234375e-07,1.1920928955078125e-07,1.7881393432617188e-07,1.7881393432617188e-07,1.1920928955078125e-07,1.7881393432617188e-07,1.1920928955078125e-07,1.7881393432617188e-07,1.1920928955078125e-07,5.960464477539063e-08,0.0,,0.0423748679459095,0.036978211253881454,0.037560880184173584,0.04075299948453903,0.04457034543156624,0.04905417561531067,0.054007258266210556,0.062381647527217865,0.0676870122551918,0.07778985798358917,0.09872492402791977
1,1,-16.118095650958317,-4.559301799600014,2.6822322141129007e-08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007995340041816235,0.007683913689106703,0.008273880928754807,0.008572009392082691,0.00921623408794403,0.010101300664246082,0.011332012712955475,0.012642382644116879,0.014538084156811237,0.018723007291555405
2,2,-16.066147917490895,-4.337742433754008,3.618211508182867e-08,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960464477539063e-08,,,,0.009539791382849216,0.01006933394819498,0.010500321164727211,0.011165405623614788,0.012493213638663292,0.013632470741868019,0.014980989508330822,0.01725384220480919,0.022385092452168465
3,3,-16.11809565095832,-4.274424910621233,2.850280012012263e-08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.010395526885986328,0.010741808451712132,0.011331775225698948,0.012434885837137699,0.013925949111580849,0.015333682298660278,0.017374470829963684,0.024146515876054764
4,4,-16.051305707928773,-4.349183229067714,1.6962665938535793e-08,,,,,,0.0,0.0,0.0,5.960464477539063e-08,0.0,0.0,0.0,,,,,,0.010153232142329216,0.01042960025370121,0.011127599515020847,0.012328101322054863,0.013322868384420872,0.015289162285625935,0.02027873508632183
5,5,-15.962252450556038,-4.349051596759329,1.4619225829903826e-08,,,,,,,0.0,0.0,0.0,5.960464477539063e-08,0.0,5.960464477539063e-08,,,,,,,0.010230092331767082,0.01062511932104826,0.011662985198199749,0.012743949890136719,0.014640982262790203,0.019654741510748863
6,6,-16.11809565095832,-4.412537348463333,7.396546042315322e-09,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.010248995386064053,0.010876795276999474,0.011522871442139149,0.012855150736868382,0.01586567796766758
7,7,-16.00121325065661,-4.44982083082713,4.907490858130359e-09,,,,,,,,,0.0,0.0,0.0,5.960464477539063e-08,,,,,,,,,0.010363356210291386,0.010743467137217522,0.01178661733865738,0.014184708707034588
8,8,-16.11809565095832,-4.4409245365449665,3.902902001584607e-09,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.010421986691653728,0.011360904201865196,0.013823512010276318
9,9,-15.8843308503549,-4.4294742390695845,1.3469572124336082e-09,,,,,,,,,,,0.0,5.960464477539063e-08,,,,,,,,,,,0.010781682096421719,0.013179948553442955
10,10,-16.11809565095832,-4.379829224048825,-2.4350796934413665e-09,,,,,,,,,,,,0.0,,,,,,,,,,,,0.012527397833764553
11,11,,,-3.330706377369097e-09,,,,,,,,,,,,,,,,,,,,,,,,
