,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-9.393686780254226,-3.359392443103704,0.06588199734687805,,0.011094331741333008,0.0003255605697631836,3.898143768310547e-05,5.4001808166503906e-05,4.220008850097656e-05,4.941225051879883e-05,5.9545040130615234e-05,4.392862319946289e-05,4.881620407104492e-05,4.392862319946289e-05,1.4960765838623047e-05,,0.444062739610672,0.07285038381814957,0.02090945467352867,0.021218447014689445,0.02475273422896862,0.022395573556423187,0.023068545386195183,0.022219693288207054,0.02418060228228569,0.026034124195575714,0.034825071692466736
1,1,-10.491146837717555,-3.916594104032818,0.17317688465118408,,,0.00021511316299438477,2.8014183044433594e-05,3.516674041748047e-05,2.384185791015625e-05,2.7358531951904297e-05,3.123283386230469e-05,2.1755695343017578e-05,2.2530555725097656e-05,1.9550323486328125e-05,6.616115570068359e-06,,,0.05956243723630905,0.017763137817382812,0.017249558120965958,0.018793264403939247,0.01674140803515911,0.01682594232261181,0.015643341466784477,0.016533125191926956,0.01748155802488327,0.022394396364688873
2,2,-10.947899965502776,-4.152542335378283,0.06320498138666153,,,,2.110004425048828e-05,2.6941299438476562e-05,1.8775463104248047e-05,2.1219253540039062e-05,2.473592758178711e-05,1.728534698486328e-05,1.8358230590820312e-05,1.6391277313232422e-05,5.543231964111328e-06,,,,0.015428141690790653,0.015060553327202797,0.016596676781773567,0.014768357388675213,0.014956901781260967,0.014018794521689415,0.01492871530354023,0.016015702858567238,0.02058425359427929
3,3,-11.338301128053445,-4.337521031416595,0.010537654161453247,,,,,1.8775463104248047e-05,1.2516975402832031e-05,1.4841556549072266e-05,1.71661376953125e-05,1.2099742889404297e-05,1.2516975402832031e-05,1.1324882507324219e-05,3.933906555175781e-06,,,,,0.012524822726845741,0.013714768923819065,0.012296820059418678,0.012389851734042168,0.011625799350440502,0.012379677966237068,0.013203585520386696,0.017110593616962433
4,4,-11.28204906333774,-4.276867684688467,0.007816050201654434,,,,,,1.4841556549072266e-05,1.6808509826660156e-05,1.895427703857422e-05,1.329183578491211e-05,1.4066696166992188e-05,1.239776611328125e-05,4.589557647705078e-06,,,,,,0.014786300249397755,0.01308530569076538,0.013110660016536713,0.012229225598275661,0.012967568822205067,0.013820081949234009,0.017907025292515755
5,5,-11.137995853606512,-4.19332992179836,0.0066934749484062195,,,,,,,2.0325183868408203e-05,2.3126602172851562e-05,1.609325408935547e-05,1.6868114471435547e-05,1.4662742614746094e-05,5.066394805908203e-06,,,,,,,0.014416879042983055,0.014500861056149006,0.013438432477414608,0.014242143370211124,0.015154089778661728,0.01951824128627777
6,6,-10.673332981586181,-3.916062576341203,0.0063410233706235886,,,,,,,,3.916025161743164e-05,2.7418136596679688e-05,2.8908252716064453e-05,2.4974346160888672e-05,8.58306884765625e-06,,,,,,,,0.018865909427404404,0.01758595183491707,0.018689114600419998,0.019796397536993027,0.02554815448820591
7,7,-10.462333023781024,-3.737559528152168,0.009960492141544819,,,,,,,,,3.838539123535156e-05,3.993511199951172e-05,3.516674041748047e-05,1.239776611328125e-05,,,,,,,,,0.02079707756638527,0.02200043760240078,0.023377295583486557,0.030058417469263077
8,8,-10.572199845726516,-3.695983932365658,0.006344672292470932,,,,,,,,,,3.993511199951172e-05,3.445148468017578e-05,1.2218952178955078e-05,,,,,,,,,,0.021983077749609947,0.02323923259973526,0.029940109699964523
9,9,-10.046695925178996,-3.2618762367985257,0.011507355608046055,,,,,,,,,,,7.30752944946289e-05,2.568960189819336e-05,,,,,,,,,,,0.03380570933222771,0.04342903941869736
10,10,-10.451348850901562,-3.074224080231571,0.00822210032492876,,,,,,,,,,,,2.8908252716064453e-05,,,,,,,,,,,,0.04622548073530197
11,11,,,0.004962591454386711,,,,,,,,,,,,,,,,,,,,,,,,
