,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-15.436324327142291,-5.192857709593529,2.2966110009292606e-06,,6.556510925292969e-07,5.960464477539063e-08,0.0,1.1920928955078125e-07,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,,0.0045051430352032185,0.004721569363027811,0.004855513107031584,0.005563701502978802,0.006637292448431253,0.006338564679026604,0.006411251612007618,0.005695402156561613,0.0057497876696288586,0.0056659565307199955,0.005415285937488079
1,1,-15.665586295240317,-5.310781878948729,2.175165946027846e-06,,,5.960464477539063e-08,0.0,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,1.1920928955078125e-07,,,0.0042254384607076645,0.004668877460062504,0.005026047583669424,0.005702190566807985,0.005434718914330006,0.005474787205457687,0.004800617229193449,0.0047887228429317474,0.004780090879648924,0.004662611521780491
2,2,-14.574692980439535,-4.845576416186145,4.21388585891691e-06,,,,1.1920928955078125e-07,1.1920928955078125e-07,2.980232238769531e-07,4.172325134277344e-07,4.172325134277344e-07,4.172325134277344e-07,4.76837158203125e-07,6.556510925292969e-07,8.344650268554688e-07,,,,0.006758489180356264,0.007367721758782864,0.008344640024006367,0.007890299893915653,0.008269630372524261,0.007595877628773451,0.008038331754505634,0.00839994940906763,0.008262199349701405
3,3,-15.650566049751477,-5.271028203266097,1.2398837725413614e-06,,,,,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,,,,,0.0060192313976585865,0.006352252792567015,0.0056537119671702385,0.005447164177894592,0.004677255172282457,0.00459212064743042,0.004510628059506416,0.004258824046701193
4,4,-14.7806504893732,-4.943234005189359,2.585598622317775e-06,,,,,,4.172325134277344e-07,1.1920928955078125e-07,1.1920928955078125e-07,2.384185791015625e-07,4.172325134277344e-07,4.172325134277344e-07,4.172325134277344e-07,,,,,,0.008698858320713043,0.00782669335603714,0.007563989609479904,0.00672176294028759,0.006684719584882259,0.006531889550387859,0.006206198129802942
5,5,-15.650566049751477,-5.33331395628721,8.088769050118572e-07,,,,,,,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,,,,,,,0.005793302319943905,0.005521984305232763,0.0046861846931278706,0.004544765688478947,0.004424261394888163,0.004201261326670647
6,6,-14.860588334432311,-5.040088732740638,1.782352455848013e-06,,,,,,,,2.980232238769531e-07,1.1920928955078125e-07,2.384185791015625e-07,2.980232238769531e-07,3.5762786865234375e-07,,,,,,,,0.007920150645077229,0.006608614698052406,0.006318831816315651,0.006098263897001743,0.005634634289890528
7,7,-15.333238903433024,-5.093351502235222,1.3983128610561835e-06,,,,,,,,,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,,,,,,,,,0.006566992960870266,0.006352668162435293,0.006080749444663525,0.005592860747128725
8,8,-15.43901461887251,-5.1878644642302945,1.1115769211755833e-06,,,,,,,,,,1.1920928955078125e-07,5.960464477539063e-08,1.1920928955078125e-07,,,,,,,,,,0.005963334813714027,0.0056730108335614204,0.005146252457052469
9,9,-14.095686085117396,-4.870830365448686,1.3616280511996592e-06,,,,,,,,,,,6.556510925292969e-07,6.556510925292969e-07,,,,,,,,,,,0.008114470168948174,0.007244009058922529
10,10,-14.365705831755342,-5.070799998097184,9.56548888098041e-07,,,,,,,,,,,,4.76837158203125e-07,,,,,,,,,,,,0.0062772962264716625
11,11,,,7.306672387130675e-07,,,,,,,,,,,,,,,,,,,,,,,,
