,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-15.812366334837169,-5.004661878873301,4.107737794356581e-08,,5.960464477539063e-08,5.960464477539063e-08,0.0,5.960464477539063e-08,0.0,5.960464477539063e-08,0.0,0.0,5.960464477539063e-08,0.0,1.7881393432617188e-07,,0.006063991691917181,0.0056650061160326,0.005789510905742645,0.004895635414868593,0.005725506227463484,0.0051966216415166855,0.006035786122083664,0.006302747875452042,0.008042578585445881,0.009746926836669445,0.014288503676652908
1,1,-15.67925595609521,-4.909029059085361,3.565121176052344e-08,,,1.7881393432617188e-07,1.7881393432617188e-07,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,0.0,0.0,0.0,5.960464477539063e-08,,,0.007395364809781313,0.005827701184898615,0.0054334416054189205,0.005633499938994646,0.005570102483034134,0.006838943809270859,0.006753054913133383,0.008063733577728271,0.009394794702529907,0.018629860132932663
2,2,-15.610425930247139,-5.040069976100371,3.474701060213192e-08,,,,1.7881393432617188e-07,5.960464477539063e-08,1.7881393432617188e-07,1.7881393432617188e-07,0.0,0.0,0.0,1.7881393432617188e-07,0.0,,,,0.006591279525309801,0.005233611911535263,0.005198245402425528,0.0048156133852899075,0.005559185054153204,0.005631319712847471,0.0068153212778270245,0.008100523613393307,0.013371054083108902
3,3,-15.873041441744306,-4.891651255962371,3.091761513474012e-08,,,,,1.7881393432617188e-07,5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,5.960464477539063e-08,,,,,0.00667644664645195,0.0057254452258348465,0.005688983481377363,0.006509675178676844,0.006745545659214258,0.008068804629147053,0.00928263645619154,0.014130859635770321
4,4,-15.971613583629972,-5.019510713974934,2.693895062577667e-08,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393432617188e-07,,,,,,0.005675603169947863,0.005299799144268036,0.005932129919528961,0.005473109427839518,0.006116412580013275,0.007807228714227676,0.011792938224971294
5,5,-15.962252450556042,-5.017831766577647,1.6023875559767475e-08,,,,,,,0.0,5.960464477539063e-08,0.0,0.0,0.0,5.960464477539063e-08,,,,,,,0.005566688254475594,0.006385540124028921,0.005716055631637573,0.006134130526334047,0.007489008363336325,0.009007243439555168
6,6,-16.02458973071695,-5.093811187969099,1.5814659803936593e-08,,,,,,,,0.0,0.0,0.0,0.0,5.960464477539063e-08,,,,,,,,0.0055294944904744625,0.00514068640768528,0.005540458485484123,0.006257014814764261,0.008816051296889782
7,7,-16.00121325065661,-5.131202446075414,4.342244785959792e-09,,,,,,,,,0.0,0.0,0.0,5.960464477539063e-08,,,,,,,,,0.005149807780981064,0.005345053970813751,0.0054988618940114975,0.008056429214775562
8,8,-15.962252450556038,-5.042756871975296,1.2908363267172263e-08,,,,,,,,,,0.0,0.0,5.960464477539063e-08,,,,,,,,,,0.005408320110291243,0.0064813666976988316,0.007675844710320234
9,9,-15.8843308503549,-4.932268180664364,9.10834341283362e-09,,,,,,,,,,,0.0,5.960464477539063e-08,,,,,,,,,,,0.005700422916561365,0.009119411930441856
10,10,-16.11809565095832,-5.100936979129876,4.704500344843154e-09,,,,,,,,,,,,0.0,,,,,,,,,,,,0.006090936716645956
11,11,,,5.053705232072048e-10,,,,,,,,,,,,,,,,,,,,,,,,
