,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-16.075592959939513,-5.379400525795121,2.6455451163087673e-08,,5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.007027770858258009,0.004849815275520086,0.003810812486335635,0.0033237135503441095,0.0034804365132004023,0.003511537332087755,0.0039048718754202127,0.004054730758070946,0.004601649008691311,0.006068110931664705,0.008577439934015274
1,1,-16.071342690837632,-5.173783279238855,3.9909149762706875e-08,,,5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007344651967287064,0.005484902765601873,0.004581245593726635,0.004527841228991747,0.004425921011716127,0.0048540374264121056,0.004941476508975029,0.005505993030965328,0.007241453975439072,0.00959016289561987
2,2,-16.11809565095832,-5.188893497235271,3.2570824259892106e-08,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0062236664816737175,0.004992443136870861,0.004834392108023167,0.004564065020531416,0.0048734406009316444,0.0048698666505515575,0.005313035566359758,0.006777017377316952,0.008924235589802265
3,3,-16.11809565095832,-5.277967125482716,2.2125069776279815e-08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.005026722326874733,0.004666524473577738,0.004276269115507603,0.004472463857382536,0.004401353187859058,0.004771468695253134,0.006006115116178989,0.008122175931930542
4,4,-16.11809565095832,-5.290613396006685,1.5599152192180554e-08,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.00510276947170496,0.004404494073241949,0.004404013976454735,0.0043060071766376495,0.004543974995613098,0.005608062259852886,0.0075905816629529
5,5,-16.11809565095832,-5.334931551567268,7.534270984876912e-09,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.004658073652535677,0.004344034940004349,0.004089657682925463,0.004225259646773338,0.0051324572414159775,0.006988625042140484
6,6,-16.11809565095832,-5.343284176847356,6.371227101453769e-09,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0045918612740933895,0.004150758031755686,0.004081555642187595,0.004926546476781368,0.006511413957923651
7,7,-16.11809565095832,-5.376812065429962,3.1655391641294273e-09,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0041430932469666,0.003918054513633251,0.004611662123352289,0.006098597776144743
8,8,-16.11809565095832,-5.354204677214387,-7.132824886291189e-10,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0040177539922297,0.004598712548613548,0.0057206833735108376
9,9,-16.11809565095832,-5.2854716722502255,4.0737793693956803e-10,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.00460886862128973,0.005565267987549305
10,10,-16.11809565095832,-5.170108122562672,-2.12971928981176e-09,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0056838542222976685
11,11,,,9.127892330873522e-10,,,,,,,,,,,,,,,,,,,,,,,,
