,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-15.805383660060324,-4.91233636060071,4.2564607838357915e-08,,1.1920928955078125e-07,5.960464477539063e-08,5.960464477539063e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,5.960464477539063e-08,5.960464477539063e-08,0.0,,0.007326406892389059,0.005901081021875143,0.005951689090579748,0.005578785669058561,0.00554263312369585,0.005843173246830702,0.006983168888837099,0.007280888967216015,0.00866568274796009,0.010963177308440208,0.01517687737941742
1,1,-15.852598135723053,-4.874636805081845,3.3837487478649564e-08,,,1.1920928955078125e-07,5.960464477539063e-08,0.0,0.0,5.960464477539063e-08,0.0,5.960464477539063e-08,0.0,5.960464477539063e-08,0.0,,,0.007223866414278746,0.005723792593926191,0.00548804085701704,0.005540048237890005,0.0059295641258358955,0.007175615523010492,0.007648393511772156,0.009192151017487049,0.010461412370204926,0.017171863466501236
2,2,-15.96225245055604,-5.061513721868218,3.7167172450836006e-08,,,,5.960464477539063e-08,5.960464477539063e-08,0.0,0.0,0.0,5.960464477539063e-08,0.0,0.0,0.0,,,,0.006735061760991812,0.005273271817713976,0.005156563129276037,0.004772420972585678,0.005747030023485422,0.006010799668729305,0.006557948887348175,0.007909322157502174,0.01050619874149561
3,3,-16.059654450807464,-5.044861383887978,3.241714807700191e-08,,,,,5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.006179179530590773,0.005415402352809906,0.005155400838702917,0.005476620048284531,0.0057389759458601475,0.0063141933642327785,0.008425700478255749,0.010285045020282269
4,4,-15.917725821869675,-4.978781530402691,2.8283157149644467e-08,,,,,,5.960464477539063e-08,5.960464477539063e-08,0.0,5.960464477539063e-08,0.0,0.0,0.0,,,,,,0.006617925129830837,0.00554247060790658,0.005529258865863085,0.006107690278440714,0.006222572177648544,0.008029392920434475,0.01181765552610159
5,5,-16.04017405075718,-5.08973246662895,1.6571824801303592e-08,,,,,,,0.0,0.0,0.0,5.960464477539063e-08,0.0,0.0,,,,,,,0.006127066910266876,0.005575365852564573,0.00496688624843955,0.005399507936090231,0.006511370651423931,0.00915511418133974
6,6,-16.11809565095832,-5.002454939923213,1.769012847319118e-08,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.005813560448586941,0.005453392397612333,0.005593486595898867,0.006750716827809811,0.011458618566393852
7,7,-16.11809565095832,-5.248920475806913,8.226803238642333e-09,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.005378143396228552,0.004506151657551527,0.005168742500245571,0.006079038139432669
8,8,-15.962252450556042,-5.157283874285306,1.2322445286372385e-08,,,,,,,,,,0.0,5.960464477539063e-08,0.0,,,,,,,,,,0.0052706217393279076,0.005819607060402632,0.006221312563866377
9,9,-16.11809565095832,-5.130737462643727,6.568396937467469e-09,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.005499101243913174,0.006356113124638796
10,10,-16.11809565095832,-5.300602599991313,4.687515264834019e-09,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0049884868785738945
11,11,,,1.9290395947280103e-09,,,,,,,,,,,,,,,,,,,,,,,,
