,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-15.251638318560214,-5.172623476453086,2.612700882309582e-06,,6.556510925292969e-07,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,1.1920928955078125e-07,1.1920928955078125e-07,2.980232238769531e-07,4.76837158203125e-07,,0.004684894345700741,0.004817136563360691,0.004907842725515366,0.005521842278540134,0.006519224960356951,0.006203808356076479,0.006403142586350441,0.0057796756736934185,0.005954799707978964,0.006054149940609932,0.005895495880395174
1,1,-15.378140291499145,-5.168300933621848,3.18814136335277e-06,,,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,1.1920928955078125e-07,5.960464477539063e-08,1.1920928955078125e-07,2.980232238769531e-07,4.172325134277344e-07,,,0.004639957565814257,0.005389278754591942,0.005752563010901213,0.006510322447866201,0.006190296728163958,0.006268159486353397,0.005587244872003794,0.005655959248542786,0.0056849331595003605,0.005488937254995108
2,2,-14.986714368029238,-4.9878540079749305,4.126680323679466e-06,,,,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,2.384185791015625e-07,1.1920928955078125e-07,1.1920928955078125e-07,4.172325134277344e-07,4.172325134277344e-07,4.76837158203125e-07,,,,0.006452771835029125,0.006899284664541483,0.0077434261329472065,0.007241913117468357,0.007305520121008158,0.0064865462481975555,0.006522761657834053,0.00654631806537509,0.006320263724774122
3,3,-15.452236583302444,-5.099735994847583,1.950545993167907e-06,,,,,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539063e-08,1.1920928955078125e-07,5.960464477539063e-08,5.960464477539063e-08,1.1920928955078125e-07,1.1920928955078125e-07,,,,,0.006840312387794256,0.0073095993138849735,0.00666053406894207,0.006503700278699398,0.005635971203446388,0.005536578595638275,0.0054533290676772594,0.005189601331949234
4,4,-15.025926368153543,-5.014571932636989,1.8947356466014753e-06,,,,,,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,2.384185791015625e-07,4.172325134277344e-07,4.172325134277344e-07,,,,,,0.00809840764850378,0.007276201155036688,0.007121924310922623,0.006219659466296434,0.006165576633065939,0.006092798430472612,0.00580615596845746
5,5,-15.650566049751477,-5.320258034541686,8.34710760955204e-07,,,,,,,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,,,,,,,0.005890143569558859,0.005567777901887894,0.004739954136312008,0.004611009266227484,0.004501464311033487,0.004244850482791662
6,6,-14.947439653531102,-5.04065350192169,1.7560662399773719e-06,,,,,,,,2.980232238769531e-07,1.1920928955078125e-07,1.1920928955078125e-07,2.980232238769531e-07,3.5762786865234375e-07,,,,,,,,0.00776907242834568,0.006595714949071407,0.006334400270134211,0.006111824885010719,0.005712402518838644
7,7,-14.876739241580802,-5.0317381771916905,1.6783719729573932e-06,,,,,,,,,1.1920928955078125e-07,1.1920928955078125e-07,4.172325134277344e-07,4.76837158203125e-07,,,,,,,,,0.006959211081266403,0.006684578955173492,0.00646026199683547,0.0060403854586184025
8,8,-15.43901461887251,-5.200697419506482,1.1183620927113225e-06,,,,,,,,,,5.960464477539063e-08,1.1920928955078125e-07,1.1920928955078125e-07,,,,,,,,,,0.005894795060157776,0.005553331691771746,0.005117424298077822
9,9,-14.18152947055808,-4.921429796008635,1.337938329015742e-06,,,,,,,,,,,5.364418029785156e-07,6.556510925292969e-07,,,,,,,,,,,0.007678410038352013,0.0069185830652713776
10,10,-14.267372855998765,-5.021816296809217,1.0199996722803917e-06,,,,,,,,,,,,5.364418029785156e-07,,,,,,,,,,,,0.006592441815882921
11,11,,,7.031763971099281e-07,,,,,,,,,,,,,,,,,,,,,,,,
