,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-15.003734017071094,-5.140159448942916,2.612700882309582e-06,,5.960464477539062e-07,1.7881393432617188e-07,0.0,1.1920928955078125e-07,1.7881393432617188e-07,1.7881393432617188e-07,1.7881393432617188e-07,1.7881393432617188e-07,2.980232238769531e-07,2.980232238769531e-07,4.172325134277344e-07,,0.0048571317456662655,0.0050911009311676025,0.0052362531423568726,0.005843818187713623,0.0068246955052018166,0.006337960250675678,0.0065168472938239574,0.005986865609884262,0.005998954176902771,0.006133646238595247,0.00591797661036253
1,1,-15.085962077486496,-5.145944342228579,3.18814136335277e-06,,,1.7881393432617188e-07,5.960464477539063e-08,2.980232238769531e-07,1.7881393432617188e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.7881393432617188e-07,1.1920928955078125e-07,3.5762786865234375e-07,3.5762786865234375e-07,,,0.0045856898650527,0.00555544113740325,0.00605591619387269,0.006702272687107325,0.006188365165144205,0.006361385341733694,0.00577463349327445,0.005828662775456905,0.005814109928905964,0.005625269375741482
2,2,-14.595690341272931,-4.892164461845675,4.126680323679466e-06,,,,1.7881393432617188e-07,2.980232238769531e-07,2.980232238769531e-07,2.980232238769531e-07,3.5762786865234375e-07,2.980232238769531e-07,3.5762786865234375e-07,5.960464477539062e-07,7.748603820800781e-07,,,,0.006462241057306528,0.007207927294075489,0.008230643346905708,0.00758617976680398,0.007978459820151329,0.007301828823983669,0.007568205241113901,0.0077622733078897,0.007589349057525396
3,3,-14.689830596616758,-4.983331172613925,1.950545993167907e-06,,,,,2.980232238769531e-07,2.980232238769531e-07,2.980232238769531e-07,1.7881393432617188e-07,2.980232238769531e-07,2.980232238769531e-07,4.172325134277344e-07,5.364418029785156e-07,,,,,0.0070335231721401215,0.007668353617191315,0.006972063332796097,0.007195830810815096,0.006608613766729832,0.006622775457799435,0.006555058993399143,0.006252288818359375
4,4,-14.78109880424654,-5.018799222146735,1.8947356466014753e-06,,,,,,2.980232238769531e-07,2.980232238769531e-07,1.7881393432617188e-07,1.7881393432617188e-07,3.5762786865234375e-07,2.980232238769531e-07,4.172325134277344e-07,,,,,,0.008035964332520962,0.007106309290975332,0.006947019137442112,0.006143919192254543,0.0061615691520273685,0.006173528730869293,0.005961358547210693
5,5,-15.193738712551117,-5.1843011969661275,8.34710760955204e-07,,,,,,,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,1.7881393432617188e-07,2.980232238769531e-07,,,,,,,0.006452422589063644,0.006227913312613964,0.005472519434988499,0.005301278084516525,0.0052703130058944225,0.005039683077484369
6,6,-14.452959828512524,-4.8806185671633795,1.7560662399773719e-06,,,,,,,,4.172325134277344e-07,4.172325134277344e-07,4.172325134277344e-07,4.172325134277344e-07,4.76837158203125e-07,,,,,,,,0.00887658167630434,0.007690365891903639,0.0074260118417441845,0.007245507091283798,0.0068679251708090305
7,7,-14.395656335789438,-4.846950588608526,1.6783719729573932e-06,,,,,,,,,4.172325134277344e-07,4.172325134277344e-07,4.76837158203125e-07,5.364418029785156e-07,,,,,,,,,0.00829626340419054,0.007951880805194378,0.00781035702675581,0.007378005888313055
8,8,-14.562100712439454,-5.031680985609174,1.1183620927113225e-06,,,,,,,,,,2.980232238769531e-07,4.172325134277344e-07,4.172325134277344e-07,,,,,,,,,,0.006734947673976421,0.00660276785492897,0.006254979874938726
9,9,-14.267372855998765,-4.7574703825425395,1.337938329015742e-06,,,,,,,,,,,5.364418029785156e-07,5.364418029785156e-07,,,,,,,,,,,0.00895481463521719,0.00823468528687954
10,10,-14.365705831755342,-4.875990854231335,1.0199996722803917e-06,,,,,,,,,,,,4.76837158203125e-07,,,,,,,,,,,,0.0076274327002465725
11,11,,,7.031763971099281e-07,,,,,,,,,,,,,,,,,,,,,,,,
