,layer_num,cosine_lyapunov,distance_lyapunov,KL_logit_div,cosine_sim_0,cosine_sim_1,cosine_sim_2,cosine_sim_3,cosine_sim_4,cosine_sim_5,cosine_sim_6,cosine_sim_7,cosine_sim_8,cosine_sim_9,cosine_sim_10,cosine_sim_11,distance_0,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11
0,0,-7.43016164396732,4.8693480275533005,1.8426960706710815,,0.07956218719482422,0.002501964569091797,0.00043076276779174805,0.0002624988555908203,0.00020939111709594727,0.0001837611198425293,0.0001710653305053711,0.00016379356384277344,0.00015926361083984375,0.00015801191329956055,0.005230069160461426,,74.63002014160156,72.96052551269531,100.52798461914062,135.06597900390625,151.33901977539062,162.4501190185547,169.54591369628906,174.3333282470703,178.2891082763672,181.3426055908203,105.25505065917969
1,1,-11.885303188428686,2.5109571942707136,0.036996692419052124,,,7.331371307373047e-05,5.781650543212891e-06,4.291534423828125e-06,3.814697265625e-06,3.0994415283203125e-06,3.039836883544922e-06,3.039836883544922e-06,3.039836883544922e-06,3.039836883544922e-06,0.00013142824172973633,,,9.537232398986816,9.622227668762207,11.712892532348633,12.862154006958008,13.686731338500977,14.188746452331543,14.498218536376953,14.747520446777344,14.962271690368652,9.354007720947266
2,2,-11.800978847553242,2.341053804619201,0.032893095165491104,,,,6.616115570068359e-06,5.543231964111328e-06,4.76837158203125e-06,4.708766937255859e-06,4.708766937255859e-06,4.589557647705078e-06,4.589557647705078e-06,4.708766937255859e-06,0.000194549560546875,,,,10.286478042602539,10.36995792388916,10.404208183288574,10.401095390319824,10.410812377929688,10.3999605178833,10.413470268249512,10.502514839172363,10.342459678649902
3,3,-11.69646187879901,2.292880274621584,0.035616785287857056,,,,,6.616115570068359e-06,5.543231964111328e-06,5.4836273193359375e-06,4.76837158203125e-06,4.76837158203125e-06,4.76837158203125e-06,4.76837158203125e-06,0.00022149085998535156,,,,,9.903766632080078,9.839122772216797,9.78282642364502,9.788392066955566,9.780012130737305,9.840022087097168,9.957741737365723,10.347923278808594
4,4,-11.656510602772604,2.297945725477507,0.026221349835395813,,,,,,5.543231964111328e-06,5.4836273193359375e-06,5.0067901611328125e-06,4.76837158203125e-06,4.76837158203125e-06,4.76837158203125e-06,0.00022178888320922852,,,,,,9.90202808380127,9.8412504196167,9.855125427246094,9.840534210205078,9.868393898010254,9.991588592529297,10.388665199279785
5,5,-11.553515215488892,2.309808398311741,0.020112836733460426,,,,,,,5.543231964111328e-06,5.245208740234375e-06,5.0067901611328125e-06,4.76837158203125e-06,5.066394805908203e-06,0.00022286176681518555,,,,,,,9.95609188079834,9.946662902832031,9.936277389526367,9.95840072631836,10.09949779510498,10.552196502685547
6,6,-11.368571308552612,2.324614093438055,0.014208633452653885,,,,,,,,5.4836273193359375e-06,5.245208740234375e-06,5.4836273193359375e-06,5.543231964111328e-06,0.00023537874221801758,,,,,,,,10.01070499420166,10.015250205993652,10.130316734313965,10.315531730651855,10.656001091003418
7,7,-11.233420861909744,2.320664989642045,0.012846364639699459,,,,,,,,,5.185604095458984e-06,4.887580871582031e-06,5.245208740234375e-06,0.0002300739288330078,,,,,,,,,9.995931625366211,10.02070426940918,10.142553329467773,10.581303596496582
8,8,-10.938757771678539,2.321486224723579,0.008767424151301384,,,,,,,,,,4.887580871582031e-06,5.066394805908203e-06,0.00022608041763305664,,,,,,,,,,9.997206687927246,10.135279655456543,10.445075035095215
9,9,-10.293345035490017,2.3333984918915096,0.006575664971023798,,,,,,,,,,,5.066394805908203e-06,0.0002262592315673828,,,,,,,,,,,10.110067367553711,10.519864082336426
10,10,-8.420525446748211,2.3353398138430657,0.0060950350016355515,,,,,,,,,,,,0.00022029876708984375,,,,,,,,,,,,10.33297061920166
11,11,,,0.00390123063698411,,,,,,,,,,,,,,,,,,,,,,,,
